,date,startup,vertical,subvertical,city,investor,round,amount
2470,2015-08-03,The Home Salon,ecommerce,on-demand home beauty and wellness portal,mumbai,VentureNursery,Seed/Angel,0.0
2471,2015-08-03,Jusride,transport_mobility,Self Driven Car rental,mumbai,"Alok Mittal, Zeeshan Hayat, Niraj Singh, Nikunj Jain, Anirudh Damani, Punit Goyal",Seed/Angel,0.0
2472,2015-08-03,Oyorooms,others,Budget Hotel accommodation brand,delhi,"SoftBank Group, Greenoaks Capital, Sequoia Capital,\\xc2\\xa0 Lightspeed India",PrivateEquity,800.0
2473,2015-08-03,Glowship,transport_mobility,Energy & Environment Online Marketplace,bangalore,Infuse Ventures,Seed/Angel,0.0
2474,2015-08-03,Wizrocket,media_entertainment,User Engagment & Analytics platform,mumbai,"Sequoia Capital, Accel Partners",PrivateEquity,76.8
2475,2015-08-04,Pickingo,transport_mobility,On-Demand Delivery Logistics,delhi,"Orios Venture Partners, Zishaan Hayath",PrivateEquity,10.4
2476,2015-08-05,Grex,enterprise_b2b,fund raising platform for startups,pune,"Kunal Bajaj, Chandru Badrinarayanan",Seed/Angel,5.2
2477,2015-08-05,LetsTransport,transport_mobility,Logistics Tech Platform,bangalore,"Rebright Partners, Ankush Nijhawan, Gaurav Bhatnagar, Manish Dhingra",Seed/Angel,10.4
2478,2015-08-05,Zo Rooms,others,Online budget hotel chain,delhi,"Tiger Global Management, Orios Venture Partners",PrivateEquity,240.0
2479,2015-08-05,Doormint,enterprise_b2b,Hyperlocal Handyman services,mumbai,"Helion Venture Partners, Kalaari Capital",PrivateEquity,24.0
2480,2015-08-05,NightStay,transport_mobility,hotel booking app,delhi,"BedRock Ventures, Rajesh Sawhney, Shailesh Singh",Seed/Angel,4.0
2481,2015-08-05,Zocalo,food,Rental Accomodation finder,delhi,"Sachin Bhatia, Rajesh Sawhney",Seed/Angel,0.0
2482,2015-08-05,Sunday Realty Solutions,realestate,Tech Platform for property brokers,mumbai,"Ramesh Jogani, Shailesh Viswanathan, Jay Srinivasan",Seed/Angel,6.28
2483,2015-08-06,Klozee,ecommerce,Luxury Apparel rental,bangalore,Tracxn Labs,Seed/Angel,0.0
2484,2015-08-06,Appvigil,tech,App security\\xc2\\xa0 testing platform,mumbai,"Ravi Gururaj, Gaurav Sharma, Viswanath Ramachandran, RippleWave",Seed/Angel,4.0
2485,2015-08-06,practo,health,Doctor Appointment booking app,bangalore,"Sofina, Google Capital, Altimeter Capital, Sequoia Capital Global Equities, Yuri Milner, Sequoia Capital, Matrix Partners",PrivateEquity,720.0
2486,2015-08-06,LoudShout,media_entertainment,anonymous bulletin board app,delhi,"Sanjay Sethi, Ravi Jaipuria & others",Seed/Angel,0.0
2487,2015-08-06,Wetravelsolo,transport_mobility,Travel community platform,delhi,"CCube Angels, Frontline Strategy",Seed/Angel,0.0
2488,2015-08-06,Ketto,fintechh,Crowd funding platform,mumbai,"Chennai Angels, Calcutta Angels, ah! Ventures, Intellecap Impact Investment Network, Indus Age Partners, Singapore Angel Network, India Internet Fund, LetsVenture",Seed/Angel,5.6
2489,2015-08-06,Ezetap,fintech,Mobile based PoS solution,bangalore,"Horizons Ventures, Capricorn Investment Group, Social+Capital, Helion Advisors, Berggruen Holdings",PrivateEquity,200.0
2490,2015-08-06,NDTV ecommerce venture,ecommerce,Car & Bike ecommerce platform,mumbai,"Inflexionpoint, Pramod Bhasin, Sixth Sense Ventures, Vindi Banga, Hiro Mashita",PrivateEquity,0.0
2491,2015-08-07,Carl's Jr,food,Fast food Chain Franchisee,delhi,YouWeCan Ventures,Seed/Angel,5.04
2492,2015-08-07,EasyRewardz,fintech,Loyalty Programs & Reward Points,mumbai,"Wealth First, Ashneer Grover, Atul Phadnis",PrivateEquity,4.0
2493,2015-08-07,GIBSS,edtech,Energy saving solutions provider,mumbai,"responsAbility Investments, Infuse Ventures",PrivateEquity,0.0
2494,2015-08-07,StoreMore,others,Self-Storage Spaces,delhi,Bedrock Ventures,Seed/Angel,0.0
2495,2015-08-07,iOrderFresh,food,Grocery retail Mobile app,delhi,Best Foodworks,Seed/Angel,0.0
2496,2015-08-10,MyTaxiIndia,transport_mobility,Taxi Rental platform,delhi,"Nihon Kotsu,",PrivateEquity,4.0
2497,2015-08-10,eSadar,others,ecommerce,delhi,"Neha Vats, Gaurav Vats",Seed/Angel,0.64
2498,2015-08-10,Actionable Analytics,tech,Machine Learning Platform,delhi,"B M Gupta, Vinod Singhal",Seed/Angel,0.0
2499,2015-08-10,MyPoolin,media_entertainment,mobile social network,delhi,QPrize from Qualcomm Ventures,Seed/Angel,2.0
2500,2015-08-10,NearBuy (previously groupon India),ecommerce,Hyper-Local Ecommerce,delhi,Sequoia Capital,PrivateEquity,128.0
2501,2015-08-10,Inkmonk,others,Online printing marketplace,chennai,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others from LetsVenture",Seed/Angel,2.0
2502,2015-08-10,ToneTag,fintech,mobile payment software platform,bangalore,Reliance Capital Venture,PrivateEquity,8.0
2503,2015-08-10,Grey Orange,tech,Automated Storage & Warehousing Solution,delhi,Tiger Global Management,PrivateEquity,240.0
2504,2015-08-11,Livspace,lifestyle_consumer,Home Design & D\\xc3\\xa9cor solutions,bangalore,"Helion Ventures, Jungle Ventures & Bessemer Venture Partners",PrivateEquity,64.0
2505,2015-08-11,WOW! MOMO,food,Quick Service Restaurant Chain,kolkata,Indian Angel Network,Seed/Angel,12.8
2506,2015-08-11,RainCan,agriculture,Subscription based Online Grocery platform,pune,Ajeet Khurana & Others,Seed/Angel,0.8
2507,2015-08-11,Allygrow Technologies,tech,engineering services company,mumbai,Zodius Technology Fund,PrivateEquity,160.0
2508,2015-08-11,Infogain,tech,Business and IT consulting,delhi,ChrysCapital,PrivateEquity,504.0
2509,2015-08-12,OneAssist,enterprise_b2b,Credit Card Fraud protection solutions,mumbai,"Sequoia Capital, Lightspeed Ventures",PrivateEquity,60.0
2510,2015-08-12,BigBasket,food,Online & mobile Grocery store,bangalore,Bessemer Venture Partners,PrivateEquity,400.0
2511,2015-08-12,Sheroes,lifestyle_consumer,Career Community for Women,delhi,"Quintillion Media, 500 Startups",Seed/Angel,6.16
2512,2015-08-12,Scripbox,fintech,Mutual Fund Investing platform,bangalore,"Accel Partners, Deep Kalra, Rajesh Magow, Mohit Gupta, Shamik Sharma",PrivateEquity,20.0
2513,2015-08-13,etaout,enterprise_b2b,Ecommerce Marketing Software Platform,delhi,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &\\xc2\\xa0 Group of other Angel investors",Seed/Angel,4.0
2514,2015-08-13,IFMR Holdings,fintech,Financial Inclusion platform,chennai,"Accion, LeapFrog Investments, Lok Capital",PrivateEquity,200.0
2515,2015-08-13,Massblurb,media_entertainment,Digital Marketing automation solution,mumbai,"LetsVenture, Mumbai Angels",Seed/Angel,0.0
2516,2015-08-13,Agrostar,agriculture,Mobile Commerce for Farmers,pune,IDG Ventures,PrivateEquity,32.0
2517,2015-08-14,VoxWeb,tech,Picture based Social App,mumbai,Jitendra Gupta & others,Seed/Angel,0.8
2518,2015-08-14,Trukky,transport_mobility,Logistics service platform,ahemadabad,"Gujarat based angel investors, MMY co-Founder",Seed/Angel,1.96
2519,2015-08-14,VanityCube,ecommerce,On-Demand Beauty Services,delhi,Group of angel investors,Seed/Angel,0.0
2520,2015-08-17,Edu4Share,edtech,Exam Preparation Platform,delhi,Nalin Jain & other angel investors,Seed/Angel,1.76
2521,2015-08-17,YourStory,media_entertainment,Startup Focused Online Publisher,mumbai,"Ratan Tata, Vani Kola, T V Mohandas Pai, Karthee Madasamay",Seed/Angel,0.0
2522,2015-08-17,Sampurnearth,climate_tech,Waste Management Solutions,mumbai,"Intellecap Impact Investment Network, family office fund",Seed/Angel,1.28
2523,2015-08-17,Orobind,tech,App based Fitness coaching,bangalore,Existing & New Investors,PrivateEquity,0.0
2524,2015-08-17,Fixy,enterprise_b2b,On demand cleaning & fixing services,mumbai,VentureNursery,Seed/Angel,0.0
2525,2015-08-17,MSM Box,enterprise_b2b,Beauty & Lifestyle platform,delhi,Rohit Goel,Seed/Angel,0.0
2526,2015-08-17,ShadowFax,transport_mobility,on-demand delivery service,delhi,"Kunal Bahl, Rohit Bansal, Zishaan Hayath, Prashant Malik",Seed/Angel,2.48
2527,2015-08-17,Gadgets 360,media_entertainment,Car & Bike ecommerce platform,delhi,One97 Communications,PrivateEquity,0.0
2528,2015-08-18,Roposo,media_entertainment,Fashion Discovery platform,delhi,Tiger Global,PrivateEquity,120.0
2529,2015-08-18,IntelligenceNODE,tech,Data Analytics Platform,mumbai,"New Enterprise Associates, Orios Venture Partners",PrivateEquity,33.6
2530,2015-08-18,HyperVerge,tech,Deep Learning Cloud Algorithms,chennai,"NEA, Milliways Ventures, Naya Ventures",Seed/Angel,8.0
2531,2015-08-18,Twyst,media_entertainment,Location based engagement & rewards platform,delhi,"Rohit Bhatia, Sunil Nikhar, Vaibhav Domkundwar, Siddharth Nautiyal",Seed/Angel,0.0
2532,2015-08-18,IDfy,tech,Online Identity Verification Services platform,mumbai,"NEA, Blume Ventures & others",PrivateEquity,0.0
2533,2015-08-18,Zoojoo,media_entertainment,Corporate Wellness App,bangalore,RoundGlass Partners,PrivateEquity,8.0
2534,2015-08-19,Fashionove,ecommerce,Fashion Search & Review Platform,kolkata,Umesh Yadav,Seed/Angel,0.0
2535,2015-08-19,TimeSaverz,enterprise_b2b,"Hyperlocal Maintenance, Repair & Cleaning services",mumbai,Unilazer Ventures,PrivateEquity,19.2
2536,2015-08-19,Envoged,ecommerce,pre-owned Luxury online apparel seller,mumbai,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar",Seed/Angel,0.0
2537,2015-08-19,MebelKart,ecommerce,Online Furniture Marketplace,bangalore,AskMe,PrivateEquity,160.0
2538,2015-08-20,LabsAdvisor,health,Online Diagnostic Tests Marketplace,delhi,Group of Angel Investors,Seed/Angel,1.248
2539,2015-08-20,Flatpebble,realestate,Online marketplace for Photographers,hyderabad,Indian Angel Network,Seed/Angel,4.8
2540,2015-08-20,Bluegape,ecommerce,Visual Blogging platform,delhi,"ah! Ventures, Times Internet, Rudy Gopalakrishnan",Seed/Angel,4.8
2541,2015-08-21,ePoise,enterprise_b2b,Job Search Platform,bangalore,"Orios Venture Partners, Amit Ranjan & others",Seed/Angel,4.0
2542,2015-08-24,Jolly Food Fellow,food,Food Customer analytics platform,ahemadabad,The 1947,Seed/Angel,2.4
2543,2015-08-24,BookMeIn,media_entertainment,Professional Service Appointment booking service,mumbai,Ajmera Group of Companies,Seed/Angel,3.2
2544,2015-08-24,iZofy,enterprise_b2b,Scientific Horoscope Online Assistance platform,kolkata,Prime Capital Markets Ltd,Seed/Angel,0.0
2545,2015-08-24,rBus,transport_mobility,Tech enabled AC bus service,mumbai,"India Quotient, Anupam Mittal & others",Seed/Angel,0.0
2546,2015-08-25,Qyk App,media_entertainment,On-Demand App based Professional service provider,bangalore,"GrowX ventures, Tracxn Labs, Powai Lake Ventures, and Sahil Barua",PrivateEquity,8.0
2547,2015-08-25,EazyDiner,food,Restaurant Reservation Platform,delhi,"DSG Consumer Partners, Saama Capital",PrivateEquity,24.0
2548,2015-08-25,RevX,media_entertainment,Cross-channel CRM platform,mumbai,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital",PrivateEquity,32.0
2549,2015-08-25,ICustomMadeIt,ecommerce,Professional Custom creators Marketplace,pune,Group of Angel Investors,Seed/Angel,2.0
2550,2015-08-26,PickMyLaundry,enterprise_b2b,on-Demand Washing & Dry-Cleaning,delhi,GHV Accelerator,Seed/Angel,0.8
2551,2015-08-26,Belita,ecommerce,On-Demand Beauty Service,mumbai,"India Quotient, LetsVenture investors, Lead Angels",Seed/Angel,3.2
2552,2015-08-26,EzySolare,climte_tech,solar products and services marketplace,ahemadabad,Infuse Ventures,Seed/Angel,0.0
2553,2015-08-26,FoodTalkIndia,food,Online Food Community Platform,delhi,Undisclosed Investor,Seed/Angel,4.0
2554,2015-08-27,InstaSafe,tech,Private Cloud Networks SAAS platform,bangalore,Group of Investors,Seed/Angel,0.0
2555,2015-08-27,Eazy Coach,edtech,Education Marketplace,kolkata,Ravi Agarwal,Seed/Angel,0.0
2556,2015-08-27,Djubo,others,Cloud Based Hotel Sales Platform,delhi,Ibibo Group,PrivateEquity,0.0
2557,2015-08-28,BetterButter,food,online recipe sharing platform,delhi,"Growx Ventures, Manish Singhal",Seed/Angel,0.0
2558,2015-08-28,Vyomo,ecommerce,Beauty & Lifestyle Mobile Marketplace,bangalore,Rocket Internet,PrivateEquity,16.0
2559,2015-08-28,RollMafia,food,QSR Restaurant Chain,pune,Equentia Natural Resources,Seed/Angel,1.28
2560,2015-08-29,iamwire,media_entertainment,Digital Media publishing platform,delhi,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal",Seed/Angel,0.0
2561,2015-08-31,DropKaffe,food,Online Coffee Delivery platform,bangalore,"Manish Singhal, P39 Capital & Others",Seed/Angel,2.4
2562,2015-08-31,Reverie,tech,Language Localization Cloud platform,bangalore,"Aspada Investment Advisors, Qualcomm Ventures",PrivateEquity,32.0
2563,2015-08-31,Infinite Analytics,tech,Big Data & predictive Analysis Platform,mumbai,"Ratan Tata, Nikhil Vora & others",PrivateEquity,0.0
2564,2015-07-01,Parcelled,transport_mobility,Online Logistics Platform,bangalore,"Delhivery, Tracxn Labs",Seed/Angel,0.0
2565,2015-07-01,Retigence Technologies,tech,Business IT Intelligence Services,mumbai,Omnivore Partners,PrivateEquity,0.0
2566,2015-07-01,Cloudcherry Analytics,tech,CRM / Analytics platform,chennai,"The Chennai Angels, IDG Ventures India",Seed/Angel,8.0
2567,2015-07-01,HandyHome,enterprise_b2b,Hyperlocal Electronics repair Service,mumbai,"Bessemer Ventures, Kae Capital",Seed/Angel,5.04
2568,2015-07-01,iDreamCareer,edtech,Ed-Tech Platform,delhi,"ah! Ventures, Vivek Joshi, Mohit Satyanand & others",Seed/Angel,0.0
2569,2015-07-01,Ola Cabs,transport_mobility,Cab rental Mobile app,bangalore,Ratan Tata,PrivateEquity,0.0
2570,2015-07-01,NxtGen,tech,IT infrastructure & Data Center services,bangalore,"IFC, Axon Partners, Intel Capital",PrivateEquity,108.0
2571,2015-07-02,BankBazaar,fintech,Online Financial Services,chennai,"Amazon, Fidelity Growth Partners, Mousse Partners",PrivateEquity,480.0
2572,2015-07-02,Gozoomo,ecommerce,Used Car Marketplace,bangalore,SAIF Partners,PrivateEquity,40.0
2573,2015-07-02,Zenatix,climte_tech,Internet of Things platform,delhi,"Rajan Anandan, Kunal Bahl, Rohit Bansal, Rahul Khanna",Seed/Angel,1.288
2574,2015-07-03,CultureAlley,edtech,Language Learning App,jaipur,Tiger Global,PrivateEquity,52.0
2575,2015-07-03,Goqii,health,Mobile Fitness Marketplace,mumbai,Vijay Shekhar Sharma,PrivateEquity,0.0
2576,2015-07-03,Gingercrush,food,Custom Merchandize platform,ahemadabad,"Gokul Jaykrishna, Brand Capital",Seed/Angel,8.0
2577,2015-07-04,Elanic,ecommerce,P2P Pre-owned goods marketplace,bangalore,"Rebright Partners, Tracxn Labs, Aneesh Reddy",Seed/Angel,0.0
2578,2015-07-04,Stitchwood,ecommerce,Custom Furniture Marketplace,mumbai,"Powai Lake Ventures, Ajeet Khurana & others",Seed/Angel,3.16
2579,2015-07-05,Urban Tailor,ecommerce,Online Tailoring Services,bangalore,Group of angel investors,Seed/Angel,0.0
2580,2015-07-06,ConfirmtTkt,transport_mobility,Rail Ticket Confirmation predictor,bangalore,Pravin Agarwala & others,Seed/Angel,0.0
2581,2015-07-06,Paper Boat,food,Ethnic Beverages manufacturer,delhi,"Sofina, Hillhouse Capital",PrivateEquity,240.0
2582,2015-07-06,getNow,transport_mobility,Hyperlocal Goods marketplace,mumbai,Atulya Mittal,Seed/Angel,0.0
2583,2015-07-07,Wudstay,others,Budget Accommodation aggregator,delhi,"Mangroves Capital Partners, Vikas Saxena",PrivateEquity,24.0
2584,2015-07-07,Liases Foras,realestate,Real Estate Rating & Analysis,delhi,DMG information Asia Pacific,PrivateEquity,40.0
2585,2015-07-07,Eatlo,food,Food Delivery platform,bangalore,"Powai Lake Ventures, Globeinvestor, Abhishekh Goyal",Seed/Angel,0.0
2586,2015-07-07,IndiaLends,fintech,Financial Tech,delhi,"DSG Consumer Partners, Siddharth Parekh",PrivateEquity,0.0
2587,2015-07-08,Quinto,media_entertainment,Food Discovery App,pune,Jaydeep Barman,Seed/Angel,0.0
2588,2015-07-08,Saavn,media_entertainment,Music Streaming App,mumbai,"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest",PrivateEquity,800.0
2589,2015-07-08,Flytxt,tech,Big Data & Analytics platform,mumbai,"Sunrise Capital GmBH, Big Data Investments B.V",PrivateEquity,88.0
2590,2015-07-08,Axtria,tech,Big Data & Analytics platform,others,"Helion Venture Partners,Amarpreet Sawhney, Deshpande Foundation, Fred Khosravi, Richard S. Braddock",PrivateEquity,240.0
2591,2015-07-08,33Coupons,ecommerce,Coupon Aggregator Platform,uttar pradesh,Not Disclosed,Seed/Angel,0.16
2592,2015-07-08,Ampere,transport_mobility,Electric Scooter manufacturer,coimbatore,Ratan Tata,Seed/Angel,0.0
2593,2015-07-08,Hopping Chef,food,Online Food-Tech Platform,mumbai,Mirah Hospitality,Seed/Angel,3.76
2594,2015-07-08,Collectabillia,lifestyle_consumer,Celebrity Fashion Brand,bangalore,Accel Partners,PrivateEquity,60.0
2595,2015-07-08,Lendingkart,fintech,Online Finance lending platform,ahemadabad,"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta",PrivateEquity,80.0
2596,2015-07-08,Lybrate,health,Healthcare Mobile App,delhi,"Tiger Global Management, Ratan Tata, Nexus Venture Partners",PrivateEquity,81.6
2597,2015-07-08,Zoomcar,transport_mobility,Self-driven vehicle rental,bangalore,"Sequoia Capital, Empire Angels, NGP",PrivateEquity,88.0
2598,2015-07-14,MySmartPrice,ecommerce,Online comparison engine,hyderabad,"Accel Partners, Helion Venture Partners",PrivateEquity,80.0
2599,2015-07-14,Boxmyspace,others,Physical Storage warehouses,mumbai,"Ritesh Veera, Singapore Angel Network, Orios Venture Partners,",Seed/Angel,2.4
2600,2015-07-14,HackerRank,edtech,Tech Recruitment platform,bangalore,HR Technology fund,PrivateEquity,60.0
2601,2015-07-14,WickedRide,transport_mobility,Bike Rental Platform,bangalore,Undisclosed,Seed/Angel,6.32
2602,2015-07-14,WoWexpress,transport_mobility,Tech enabled logistics platform,mumbai,Tamarind Family Private Trust,Seed/Angel,4.0
2603,2015-07-15,Oyo Rooms,others,Budget Hotel Accommodation,delhi,"Softbank, Sequoia Capital",PrivateEquity,800.0
2604,2015-07-15,Mobikon,tech,Restaurant customer engagement platform,pune,Jungle Ventures,PrivateEquity,18.4
2605,2015-07-15,InstaLively,media_entertainment,Live video streaming app,delhi,"Anupam Mittal, Anand Chandrasekaran, Uday Shankar, Chetan Bhagat",Seed/Angel,0.0
2606,2015-07-15,Roadrunnr,transport_mobility,Hyper local logistics platform,bangalore,"Sequoia Capital, Nexus Venture Partners, Blume Ventures",PrivateEquity,88.0
2607,2015-07-16,Ketto,fintechh,Crowd Funding Platform,mumbai,"Pradyumna Dalmia, Sudhir Rao & Others",Seed/Angel,5.6
2608,2015-07-17,QuikWallet,fintech,F&B sector Mobile Payment platform,mumbai,Snow Leopard Technology Ventures,PrivateEquity,12.8
2609,2015-07-17,Omnikart,ecommerce,Industrial Supplies B2B ecommerce,mumbai,"Sumit Gandhi, Manish Gandhi",Seed/Angel,0.8
2610,2015-07-20,Zo Rooms,others,Online budget hotel chain,delhi,"Tiger Global, Orios Venture Partners.",PrivateEquity,120.0
2611,2015-07-20,Innoviti,fintech,Payment Solutions platform,bangalore,"Catamaran Ventures, New India Investment Corporation",PrivateEquity,38.8
2612,2015-07-21,ZenRadius,tech,Online Hiring Platform,bangalore,"Tracxn Labs, Deepak Singh",Seed/Angel,0.0
2613,2015-07-21,Joy by nature,lifestyle_consumer,Organic Food ecommerce,delhi,"Mumbai Angels, Vriddhi Fund, Others",PrivateEquity,8.0
2614,2015-07-22,Iqlect,tech,Big Data & Analytics platform,bangalore,Exfinity Venture Partners,PrivateEquity,16.0
2615,2015-07-22,deGustibus,food,Fine Dining Restaurant Chain,mumbai,India Value Fund Advisors,PrivateEquity,240.0
2616,2015-07-23,Nestaway,others,Luxury Rental Homes,bangalore,"Flipkart, Tiger Global",PrivateEquity,102.0
2617,2015-07-23,Mswipe,fintech,Mobile Point of Sale payment solution,unknown,"Falcon Edge Capital, Meru Capital, Ola, Matrix Partners, DSG Consumer Partners, Axis Bank",PrivateEquity,200.0
2618,2015-07-23,Myonsto,ecommerce,Online Grocers,ahemadabad,Jayant Bokadia,Seed/Angel,2.56
